title_id	ordering	name_id	job_category	job
tt0027155	7	nm0828436	writer	\N
tt0027155	8	nm0006314	composer	\N
tt0027155	9	nm0005939	cinematographer	\N
tt0027171	10	nm0006176	composer	\N
tt0027171	1	nm0880569	actress	\N
tt0027171	2	nm0927436	actor	\N
tt0027171	3	nm0002154	actor	\N
tt0027171	4	nm0603803	actress	\N
tt0027171	5	nm0389155	director	\N
tt0027171	6	nm0359105	writer	novel
tt0027171	7	nm0826452	writer	manuscript
tt0027171	8	nm0463430	writer	\N
tt0027171	9	nm0583335	writer	\N
tt0028071	10	nm0213093	writer	screen play
tt0028071	1	nm0148140	actress	\N
tt0028071	2	nm0532277	actor	\N
tt0028071	3	nm0642241	actress	\N
tt0028071	4	nm0517099	actor	\N
tt0028071	5	nm0221423	director	\N
tt0028071	6	nm0838820	director	\N
tt0028071	7	nm0832681	writer	play
tt0028071	8	nm0779631	writer	play
tt0028071	9	nm0504086	writer	screen play
tt0028352	10	nm0365561	editor	\N
tt0028352	1	nm0534045	actor	\N
tt0028352	2	nm0642988	actor	\N
tt0028352	3	nm0662335	actress	\N
tt0028352	4	nm0634313	actor	\N
tt0028352	5	nm0896542	director	\N
tt0028352	6	nm0384227	writer	story
tt0028352	7	nm0828574	writer	screenplay
tt0028352	8	nm0916324	writer	based on book by
tt0028352	9	nm0005676	cinematographer	\N
tt0028359	10	nm0005882	cinematographer	\N
tt0028359	1	nm0534045	actor	\N
tt0028359	2	nm0000910	actress	\N
tt0028359	3	nm0686032	actress	\N
tt0028359	4	nm0397397	actor	\N
tt0028359	5	nm0500552	director	\N
tt0028359	6	nm0736752	writer	story
tt0028359	7	nm0206802	writer	story
tt0028359	8	nm0629862	writer	adaptation
tt0028359	9	nm0791014	producer	producer
tt0029036	1	nm0001055	actress	\N
tt0029036	2	nm0002048	actor	\N
tt0029036	3	nm0001870	actor	\N
tt0029036	4	nm0101350	actor	\N
tt0029036	5	nm0749484	director	\N
tt0029036	6	nm0083125	writer	screenplay
tt0029036	7	nm0576867	writer	story
tt0029036	8	nm0869860	cinematographer	\N
tt0029036	9	nm0522635	editor	\N
tt0029039	10	nm0356159	actor	\N
tt0029039	1	nm0606431	actor	\N
tt0029039	2	nm0140504	actor	\N
tt0029039	3	nm0532997	actress	\N
tt0029039	4	nm0593775	actor	\N
tt0029039	5	nm0496505	director	\N
tt0029039	6	nm0564610	writer	original screenplay
tt0029039	7	nm0396754	writer	original screenplay
tt0029039	8	nm0005644	cinematographer	\N
tt0029039	9	nm0842123	editor	\N
tt0029870	10	nm0531269	writer	\N
tt0029870	1	nm0000010	actor	\N
tt0029870	2	nm0002285	actor	\N
tt0029870	3	nm0000007	actor	\N
tt0029870	4	nm0792130	actress	\N
tt0029870	5	nm0002031	director	\N
tt0029870	6	nm0923333	writer	screen play
tt0029870	7	nm0240417	writer	screen play
tt0029870	8	nm0114602	writer	from a story by
tt0029870	9	nm0372942	writer	\N
tt0030051	1	nm0824496	actor	\N
tt0030051	2	nm0919737	actress	\N
tt0030051	3	nm0495285	actor	\N
tt0030051	4	nm0011389	actor	\N
tt0030051	5	nm0627864	director	\N
tt0030051	6	nm0617202	writer	original story
tt0030051	7	nm0352394	producer	producer
tt0030051	8	nm0166876	cinematographer	\N
tt0030051	9	nm0186274	editor	\N
tt0030484	10	nm0382165	actor	\N
tt0030484	1	nm0241523	actor	\N
tt0030484	2	nm0866010	actor	\N
tt0030484	3	nm0370797	actor	\N
tt0030484	4	nm0003224	actor	\N
tt0030484	5	nm0782947	director	\N
tt0030484	6	nm0313884	writer	screen play by
tt0030484	7	nm0340719	writer	characters
tt0030484	8	nm0792458	producer	producer
tt0030484	9	nm0005737	cinematographer	\N
tt0030727	10	nm0564610	writer	contributing writer
tt0030727	1	nm0290215	actress	\N
tt0030727	2	nm0107575	actor	\N
tt0030727	3	nm0402842	actor	\N
tt0030727	4	nm0225649	actress	\N
tt0030727	5	nm0445033	director	\N
tt0030727	6	nm0471341	writer	original screenplay
tt0030727	7	nm0500284	writer	original screenplay
tt0030727	8	nm0258493	writer	original screenplay
tt0030727	9	nm0448981	writer	contributing writer
tt0030884	10	nm0572886	editor	\N
tt0030884	1	nm0268225	actress	\N
tt0030884	2	nm0533692	actor	\N
tt0030884	3	nm0448366	actor	\N
tt0030884	4	nm0732062	actor	\N
tt0030884	5	nm0064415	director	\N
tt0030884	6	nm0218626	writer	original screen play by
tt0030884	7	nm0623862	writer	based on characters created by
tt0030884	8	nm0528491	cinematographer	\N
tt0030884	9	nm0865115	cinematographer	\N
tt0031973	10	nm0375500	writer	historical research and story outline
tt0031973	1	nm0000075	actor	\N
tt0031973	2	nm0446715	actress	\N
tt0031973	3	nm0338901	actor	\N
tt0031973	4	nm0000974	actor	\N
tt0031973	5	nm0454771	director	\N
tt0031973	6	nm0112897	director	\N
tt0031973	7	nm0242897	writer	screen play
tt0031973	8	nm0430756	writer	screen play
tt0031973	9	nm0518979	writer	historical research and story outline
tt0032187	10	nm0388581	cinematographer	\N
tt0032187	1	nm0551570	actor	\N
tt0032187	2	nm0850950	actress	\N
tt0032187	3	nm0459778	actor	\N
tt0032187	4	nm0917891	actor	\N
tt0032187	5	nm0292919	director	\N
tt0032187	6	nm0734150	writer	novel
tt0032187	7	nm0910067	writer	screenplay
tt0032187	8	nm1135126	producer	producer
tt0032187	9	nm0586988	composer	\N
tt0032256	10	nm0470932	editor	film editor
tt0032256	1	nm0531776	actress	\N
tt0032256	2	nm0248904	actor	\N
tt0032256	3	nm0001695	actor	\N
tt0032256	4	nm0402842	actor	\N
tt0032256	5	nm0886754	director	\N
tt0032256	6	nm0002021	writer	original play
tt0032256	7	nm0760488	writer	screen play
tt0032256	8	nm0767701	producer	producer
tt0032256	9	nm0005784	cinematographer	director of photography
tt0033231	10	nm0414694	production_designer	\N
tt0033231	1	nm0854996	actress	\N
tt0033231	2	nm0082600	actor	\N
tt0033231	3	nm0617527	actress	\N
tt0033231	4	nm0452735	actor	\N
tt0033231	5	nm0491504	director	\N
tt0033231	6	nm0641045	director	\N
tt0033231	7	nm0197135	composer	\N
tt0033231	8	nm0742254	composer	\N
tt0033231	9	nm0027722	cinematographer	\N
tt0033238	10	nm0291548	producer	producer
tt0033238	1	nm0000046	actress	\N
tt0033238	2	nm0001791	actor	\N
tt0033238	3	nm0914778	actress	\N
tt0033238	4	nm0276065	actress	\N
tt0033238	5	nm0503777	director	\N
tt0033238	6	nm0067103	writer	screen play
tt0033238	7	nm0254690	writer	screen play
tt0033238	8	nm0296207	writer	screen play
tt0033238	9	nm0792845	writer	play
tt0033435	10	nm0455893	actor	\N
tt0033435	1	nm0572142	actor	\N
tt0033435	2	nm0941019	actress	\N
tt0033435	3	nm0641454	actor	\N
tt0033435	4	nm0446763	actress	\N
tt0033435	5	nm0235066	director	\N
tt0033435	6	nm0416861	writer	original screenplay
tt0033435	7	nm0789049	cinematographer	director of photography
tt0033435	8	nm0429842	editor	\N
tt0033435	9	nm0686032	actress	\N
tt0033835	1	nm1498560	actor	\N
tt0033835	2	nm0173416	actor	\N
tt0033835	3	nm0020980	director	\N
tt0033835	4	nm0411208	director	\N
tt0033835	5	nm0020571	writer	story
tt0033987	10	nm0002146	cinematographer	director of photography
tt0033987	1	nm0526946	actress	\N
tt0033987	2	nm0002092	actor	\N
tt0033987	3	nm0593775	actor	\N
tt0033987	4	nm0000734	actor	\N
tt0033987	5	nm0514822	director	\N
tt0033987	6	nm0744035	writer	screen play
tt0033987	7	nm0907003	writer	screen play
tt0033987	8	nm0531335	writer	screen play
tt0033987	9	nm0789758	writer	play
tt0034076	10	nm0513055	production_designer	\N
tt0034076	1	nm0004464	actor	\N
tt0034076	2	nm0385381	actress	\N
tt0034076	3	nm0278692	actor	\N
tt0034076	4	nm0509573	actor	\N
tt0034076	5	nm0389219	director	\N
tt0034076	6	nm0343823	writer	novel of the same name
tt0034076	7	nm0826452	writer	screenplay
tt0034076	8	nm0005968	composer	\N
tt0034076	9	nm0902490	cinematographer	\N
tt0034093	10	nm4942809	writer	\N
tt0034093	1	nm0300064	actor	\N
tt0034093	2	nm0719233	actress	\N
tt0034093	3	nm0006807	actress	\N
tt0034093	4	nm0087926	actor	\N
tt0034093	5	nm0344927	director	\N
tt0034093	6	nm0893712	writer	novel
tt0034093	7	nm0699535	writer	scenario
tt0034093	8	nm0147158	writer	adaptation
tt0034093	9	nm0816458	writer	adaptation
tt0034753	10	nm0921131	actress	\N
tt0034753	1	nm0076700	actress	\N
tt0034753	2	nm0360253	actor	\N
tt0034753	3	nm0485764	actor	\N
tt0034753	4	nm0709917	actress	\N
tt0034753	5	nm0053484	director	\N
tt0034753	6	nm0411208	director	\N
tt0034753	7	nm0363519	writer	story
tt0034753	8	nm0703642	producer	producer
tt0034753	9	nm0737008	actor	\N
tt0034883	10	nm0363515	actor	\N
tt0034883	1	nm0028878	actor	\N
tt0034883	2	nm0084098	actress	\N
tt0034883	3	nm0867538	actor	\N
tt0034883	4	nm0354889	actress	\N
tt0034883	5	nm0496505	director	\N
tt0034883	6	nm0448839	writer	screen play
tt0034883	7	nm0644114	writer	idea
tt0034883	8	nm0005792	cinematographer	director of photography
tt0034883	9	nm0535838	editor	\N
tt0036108	10	nm0196174	editor	\N
tt0036108	1	nm0413064	actress	\N
tt0036108	2	nm0233614	actress	\N
tt0036108	3	nm0154804	actor	\N
tt0036108	4	nm0304860	actress	\N
tt0036108	5	nm0018136	director	\N
tt0036108	6	nm0207968	writer	screenplay
tt0036108	7	nm0538032	writer	screenplay
tt0036108	8	nm0612566	composer	\N
tt0036108	9	nm0135857	cinematographer	\N
tt0036625	10	nm0241338	producer	producer
tt0036625	1	nm0000891	actor	\N
tt0036625	2	nm0001931	actress	\N
tt0036625	3	nm0001017	actor	\N
tt0036625	4	nm0446101	actor	\N
tt0036625	5	nm0215877	director	\N
tt0036625	6	nm0513529	writer	story
tt0036625	7	nm0307222	writer	story
tt0036625	8	nm0750822	writer	screenplay
tt0036625	9	nm0075344	writer	\N
tt0036952	10	nm0349246	cinematographer	director of photography
tt0036952	1	nm0526946	actress	\N
tt0036952	2	nm0002134	actor	\N
tt0036952	3	nm0171166	actress	\N
tt0036952	4	nm0092683	actress	\N
tt0036952	5	nm0792605	director	\N
tt0036952	6	nm0820713	writer	original screenplay
tt0036952	7	nm0462321	writer	original screenplay
tt0036952	8	nm0907003	producer	producer
tt0036952	9	nm0000077	composer	\N
tt0037232	10	nm0006064	composer	\N
tt0037232	1	nm0134594	actor	\N
tt0037232	2	nm0549773	actress	\N
tt0037232	3	nm0304844	actor	\N
tt0037232	4	nm0812919	actor	\N
tt0037232	5	nm0217035	director	\N
tt0037232	6	nm0759232	writer	writer
tt0037232	7	nm0000636	writer	play
tt0037232	8	nm0312469	producer	producer
tt0037232	9	nm0713786	producer	producer
tt0037690	10	nm0006275	composer	\N
tt0037690	1	nm0007218	actor	\N
tt0037690	2	nm0179411	actress	\N
tt0037690	3	nm0112395	actor	\N
tt0037690	4	nm0595643	actress	\N
tt0037690	5	nm0507390	director	\N
tt0037690	6	nm0448839	writer	screenplay
tt0037690	7	nm0548993	writer	screenplay
tt0037690	8	nm0035158	writer	based on the character created by
tt0037690	9	nm0313884	producer	producer
tt0037701	10	nm0552906	editor	\N
tt0037701	1	nm0623684	actor	\N
tt0037701	2	nm0354853	actress	\N
tt0037701	3	nm0186172	actor	\N
tt0037701	4	nm0519618	actor	\N
tt0037701	5	nm0235066	director	\N
tt0037701	6	nm0107130	writer	story
tt0037701	7	nm0041141	writer	story
tt0037701	8	nm0363316	composer	\N
tt0037701	9	nm0928346	cinematographer	director of photography
tt0037771	10	nm0732648	cinematographer	director of photography
tt0037771	1	nm0007941	actor	\N
tt0037771	2	nm0182579	actor	\N
tt0037771	3	nm0752787	actress	\N
tt0037771	4	nm0640930	actress	\N
tt0037771	5	nm0946391	director	\N
tt0037771	6	nm0367060	writer	original story
tt0037771	7	nm0335471	writer	screenplay
tt0037771	8	nm0394774	writer	screenplay
tt0037771	9	nm0012148	writer	\N
tt0038127	10	nm0032331	editor	\N
tt0038127	1	nm0000734	actor	\N
tt0038127	2	nm0852365	actor	\N
tt0038127	3	nm0853576	actor	\N
tt0038127	4	nm0932403	actor	\N
tt0038127	5	nm0002164	director	\N
tt0038127	6	nm0030019	writer	\N
tt0038127	7	nm0032419	producer	producer
tt0038127	8	nm0603188	composer	\N
tt0038127	9	nm0005728	cinematographer	\N
tt0039472	10	nm0005676	cinematographer	director of photography
tt0039472	1	nm0000073	actress	\N
tt0039472	2	nm0867144	actor	\N
tt0039472	3	nm0534972	actor	\N
tt0039472	4	nm0739123	actress	\N
tt0039472	5	nm0445033	director	\N
tt0039472	6	nm0437720	writer	screen play
tt0039472	7	nm0062139	writer	story
tt0039472	8	nm0240417	producer	producer
tt0039472	9	nm0363316	composer	\N
tt0040731	10	nm0588316	cinematographer	\N
tt0040731	1	nm0035159	actor	\N
tt0040731	2	nm0605685	actress	\N
tt0040731	3	nm0400794	actress	\N
tt0040731	4	nm0589641	actor	\N
tt0040731	5	nm0853028	director	\N
tt0040731	6	nm0004573	director	\N
tt0040731	7	nm0120762	writer	story and screenplay
tt0040731	8	nm0386973	writer	screenplay
tt0040731	9	nm0006100	composer	\N
tt0040876	10	nm0686514	cinematographer	director of photography
tt0040876	1	nm0001805	actress	\N
tt0040876	2	nm0000037	actor	\N
tt0040876	3	nm0000742	actress	\N
tt0040876	4	nm0001336	actor	\N
tt0040876	5	nm0796645	director	\N
tt0040876	6	nm0241416	writer	novel
tt0040876	7	nm0034124	writer	screenplay
tt0040876	8	nm0075825	producer	producer
tt0040876	9	nm0006307	composer	\N
tt0040920	10	nm0005747	cinematographer	\N
tt0040920	1	nm0340706	actress	\N
tt0040920	2	nm0715637	actor	\N
tt0040920	3	nm0219396	actor	\N
tt0040920	4	nm0533692	actor	\N
tt0040920	5	nm0076750	director	\N
tt0040920	6	nm0788356	writer	story
tt0040920	7	nm0367556	writer	screenplay
tt0040920	8	nm0169185	producer	producer
tt0040920	9	nm0006159	composer	\N
tt0041200	10	nm0598102	writer	screenplay
tt0041200	1	nm0850236	actor	\N
